Label	Full name	Kind	Compartment	Unit
[E1174]	Mercury[water_lake]	environmental	[M22] water_lake	[U3] kg
[E1175]	Mercury[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E1176]	Methanol[water_ocean]	environmental	[M15] water_ocean	[U3] kg
[E1177]	Methanol[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E1178]	Methyl acrylate[water_river]	environmental	[M6] water_river	[U3] kg
[E1179]	Methyl formate[water_river]	environmental	[M6] water_river	[U3] kg
[E1180]	Molybdenum[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E1181]	Molybdenum[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E1182]	Molybdenum[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E1183]	Molybdenum-99[water_river]	environmental	[M6] water_river	[U15] kBq
[E1184]	Nickel, ion[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E1185]	Nickel, ion[water_lake]	environmental	[M22] water_lake	[U3] kg
[E1186]	Niobium-95[water_river]	environmental	[M6] water_river	[U15] kBq
[E1187]	Nitrate[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E1188]	Nitrite[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E1189]	Nitrite[water_ocean]	environmental	[M15] water_ocean	[U3] kg
[E1190]	Nitrite[water_river]	environmental	[M6] water_river	[U3] kg
[E1191]	Nitrobenzene[water_river]	environmental	[M6] water_river	[U3] kg
[E1192]	Nitrogen[water_ocean]	environmental	[M15] water_ocean	[U3] kg
[E1193]	Nitrogen, organic bound[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E1194]	Oils, unspecified[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E1195]	Phenol[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E1196]	Phosphate[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E1197]	Phosphorus[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E1198]	Polonium-210[water_river]	environmental	[M6] water_river	[U15] kBq
[E1199]	Potassium, ion[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E1200]	Potassium, ion[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E1201]	Potassium-40[water_river]	environmental	[M6] water_river	[U15] kBq
[E1202]	Protactinium-234[water_river]	environmental	[M6] water_river	[U15] kBq
[E1203]	Radioactive species, Nuclides, unspecified[water_ocean]	environmental	[M15] water_ocean	[U15] kBq
[E1204]	Radioactive species, Nuclides, unspecified[water_river]	environmental	[M6] water_river	[U15] kBq
[E1205]	Radium-224[water_ocean]	environmental	[M15] water_ocean	[U15] kBq
[E1206]	Radium-224[water_river]	environmental	[M6] water_river	[U15] kBq
[E1207]	Radium-226[water_river]	environmental	[M6] water_river	[U15] kBq
[E1208]	Radium-226[water_unspecified]	environmental	[M13] water_unspecified	[U15] kBq
[E1209]	Radium-228[water_ocean]	environmental	[M15] water_ocean	[U15] kBq
[E1210]	Radium-228[water_river]	environmental	[M6] water_river	[U15] kBq
[E1211]	Radium-228[water_unspecified]	environmental	[M13] water_unspecified	[U15] kBq
[E1212]	Rubidium[water_ocean]	environmental	[M15] water_ocean	[U3] kg
[E1213]	Rubidium[water_river]	environmental	[M6] water_river	[U3] kg
[E1214]	Ruthenium-103[water_river]	environmental	[M6] water_river	[U15] kBq
[E1215]	Scandium[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E1216]	Scandium[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E1217]	Scandium[water_river]	environmental	[M6] water_river	[U3] kg
[E1218]	Selenium[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E1219]	Selenium[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E1220]	Selenium[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E1221]	Silicon[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E1222]	Silicon[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E1223]	Silicon[water_ocean]	environmental	[M15] water_ocean	[U3] kg
[E1224]	Silver, ion[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E1225]	Silver, ion[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E1226]	Silver, ion[water_ocean]	environmental	[M15] water_ocean	[U3] kg
[E1227]	Silver, ion[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E1228]	Silver-110[water_river]	environmental	[M6] water_river	[U15] kBq
[E1229]	Sodium, ion[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E1230]	Sodium, ion[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E1231]	Sodium-24[water_river]	environmental	[M6] water_river	[U15] kBq
[E1232]	Solids, inorganic[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E1233]	Strontium[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E1234]	Strontium[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E1235]	Strontium[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E1236]	Strontium-89[water_river]	environmental	[M6] water_river	[U15] kBq
[E1237]	Strontium-90[water_ocean]	environmental	[M15] water_ocean	[U15] kBq
[E1238]	Strontium-90[water_river]	environmental	[M6] water_river	[U15] kBq
[E1239]	Sulfate[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E1240]	Sulfate[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E1241]	Sulfite[water_river]	environmental	[M6] water_river	[U3] kg
[E1242]	Sulfur[water_ocean]	environmental	[M15] water_ocean	[U3] kg
[E1243]	Sulfur[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E1244]	TOC, Total Organic Carbon[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E1245]	TOC, Total Organic Carbon[water_ocean]	environmental	[M15] water_ocean	[U3] kg
[E1246]	Technetium-99m[water_river]	environmental	[M6] water_river	[U15] kBq
[E1247]	Tellurium-123m[water_river]	environmental	[M6] water_river	[U15] kBq
[E1248]	Tellurium-132[water_river]	environmental	[M6] water_river	[U15] kBq
[E1249]	Thallium[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E1250]	Thallium[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E1251]	Thallium[water_river]	environmental	[M6] water_river	[U3] kg
[E1252]	Thallium[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E1253]	Thorium-228[water_river]	environmental	[M6] water_river	[U15] kBq
[E1254]	Thorium-230[water_river]	environmental	[M6] water_river	[U15] kBq
[E1255]	Thorium-232[water_river]	environmental	[M6] water_river	[U15] kBq
[E1256]	Thorium-234[water_river]	environmental	[M6] water_river	[U15] kBq
[E1257]	Tin, ion[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E1258]	Tin, ion[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E1259]	Tin, ion[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E1260]	Titanium, ion[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E1261]	Titanium, ion[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E1262]	Titanium, ion[water_ocean]	environmental	[M15] water_ocean	[U3] kg
[E1263]	Titanium, ion[water_river]	environmental	[M6] water_river	[U3] kg
[E1264]	Titanium, ion[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E1265]	Toluene[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E1266]	Tributyltin compounds[water_ocean]	environmental	[M15] water_ocean	[U3] kg
[E1267]	Triethylene glycol[water_ocean]	environmental	[M15] water_ocean	[U3] kg
[E1268]	Tungsten[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E1269]	Tungsten[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E1270]	Tungsten[water_river]	environmental	[M6] water_river	[U3] kg
[E1271]	Uranium alpha[water_river]	environmental	[M6] water_river	[U15] kBq
[E1272]	Uranium-234[water_river]	environmental	[M6] water_river	[U15] kBq
[E1273]	Uranium-235[water_river]	environmental	[M6] water_river	[U15] kBq
[E1274]	Uranium-238[water_river]	environmental	[M6] water_river	[U15] kBq
[E1275]	VOC, volatile organic compounds, unspecified origin[water_ocean]	environmental	[M15] water_ocean	[U3] kg
[E1276]	VOC, volatile organic compounds, unspecified origin[water_river]	environmental	[M6] water_river	[U3] kg
[E1277]	Vanadium, ion[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E1278]	Vanadium, ion[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E1279]	Vanadium, ion[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E1280]	Xylene[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E1281]	Zinc, ion[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E1282]	Zinc, ion[water_lake]	environmental	[M22] water_lake	[U3] kg
[E1283]	Zinc, ion[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E1284]	Zinc-65[water_river]	environmental	[M6] water_river	[U15] kBq
[E1285]	Zirconium-95[water_river]	environmental	[M6] water_river	[U15] kBq
[E1286]	m-Xylene[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E1287]	o-Xylene[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E1288]	t-Butyl methyl ether[water_river]	environmental	[M6] water_river	[U3] kg
[E1289]	Xenon, in air[resource_in air]	environmental	[M4] resource_in air	[U3] kg
[E1290]	Paraffins[air_high population density]	environmental	[M5] air_high population density	[U3] kg
[E1291]	Paraffins[water_river]	environmental	[M6] water_river	[U3] kg
[E1292]	Perlite, in ground[resource_in ground]	environmental	[M7] resource_in ground	[U3] kg
[E1293]	Pumice, in ground[resource_in ground]	environmental	[M7] resource_in ground	[U3] kg
[E1294]	Energy, geothermal, converted[resource_in ground]	environmental	[M7] resource_in ground	[U9] MJ
[E1295]	Molybdenum, 0.016% in sulfide, Mo 8.2E-3% and Cu 0.27% in crude ore, in ground[resource_in ground]	environmental	[M7] resource_in ground	[U3] kg
[E1296]	Ni, Ni 2.3E+0%, Pt 2.5E-4%, Pd 7.3E-4%, Rh 2.0E-5%, Cu 3.2E+0% in ore, in ground[resource_in ground]	environmental	[M7] resource_in ground	[U3] kg
[E1297]	Methane, chlorotrifluoro-, CFC-13[air_unspecified]	environmental	[M14] air_unspecified	[U3] kg
[E1298]	Nitrogen[soil_industrial]	environmental	[M16] soil_industrial	[U3] kg
[E1299]	Cadmium[soil_industrial]	environmental	[M16] soil_industrial	[U3] kg
[E1300]	Cobalt[soil_industrial]	environmental	[M16] soil_industrial	[U3] kg
[E1301]	Mercury[soil_industrial]	environmental	[M16] soil_industrial	[U3] kg
[E1302]	Nickel[soil_industrial]	environmental	[M16] soil_industrial	[U3] kg
[E1303]	Lead[soil_industrial]	environmental	[M16] soil_industrial	[U3] kg
[E1304]	Silver[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1305]	Ethane, 1,1,2-trichloro-1,2,2-trifluoro-, CFC-113[air_unspecified]	environmental	[M14] air_unspecified	[U3] kg
[E1306]	Ethane, 2-chloro-1,1,1,2-tetrafluoro-, HCFC-124[air_unspecified]	environmental	[M14] air_unspecified	[U3] kg
[E1307]	Heat, waste[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U9] MJ
[E1308]	Oils, biogenic[soil_industrial]	environmental	[M16] soil_industrial	[U3] kg
[E1309]	Carbon monoxide, biogenic[air_unspecified]	environmental	[M14] air_unspecified	[U3] kg
[E1310]	Transformation, from heterogeneous, agricultural[resource_land]	environmental	[M2] resource_land	[U6] m2
[E1311]	MCPB[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1312]	Bromine[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1313]	Fluoride[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1314]	Iodide[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1315]	Nitrogen[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1316]	Selenium[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1317]	Sodium[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1318]	Occupation, arable[resource_land]	environmental	[M2] resource_land	[U5] m2a
[E1319]	Acetamide[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1320]	Acetochlor[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1321]	Alachlor[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1322]	Bromoxynil[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1323]	Dicamba[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1324]	Diflufenzopyr-sodium[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1325]	Dimethenamid[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1326]	Flumetsulam[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1327]	Foramsulfuron[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1328]	Glufosinate[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1329]	Imazapyr[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1330]	Imazethapyr[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1331]	Isoxaflutole[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1332]	Mesotrione[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1333]	Nicosulfuron[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1334]	Paraquat[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1335]	Primisulfuron[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1336]	Prosulfuron[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1337]	Rimsulfuron[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1338]	Simazine[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1339]	Bifenthrin[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1340]	Chlorpyrifos[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1341]	Cyfluthrin[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1342]	Fipronil[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1343]	Lambda-cyhalothrin[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1344]	Permethrin[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1345]	Tebupirimphos[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1346]	Tefluthrin[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1347]	Carbendazim[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1348]	Metconazole[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1349]	Prochloraz[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1350]	Metazachlor[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1351]	Clomazone[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1352]	Propaquizafop[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1353]	Deltamethrin[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1354]	Trinexapac-ethyl[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1355]	Azoxystrobin[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1356]	Dithianon[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1357]	Epoxiconazole[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1358]	Fenbuconazole[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1359]	Fenpropidin[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1360]	Fluquinconazole[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1361]	Flusilazole[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1362]	Kresoxim-methyl[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1363]	Propiconazole[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1364]	Spiroxamine[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1365]	Triadimenol[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1366]	Amidosulfuron[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1367]	Cinidon-ethyl[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1368]	Dichlorprop-P[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1369]	Diflufenican[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1370]	Fluroxypyr[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1371]	Flurtamone[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1372]	Iodosulfuron[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1373]	MCPA[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1374]	Mefenpyr[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1375]	Metsulfuron-methyl[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E1376]	Thifensulfuron-methyl[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
